city,Latitude,Longitude,Country,ID
Porbandar,21.6417,69.6293,India,4153
Sinpo,40.0347,128.1856,"Korea, North",4154
Giron,7.0708,-73.1731,Colombia,4155
Pouso Alegre,-22.2281,-45.9336,Brazil,4156
Ciudad Choluteca,13.3014,-87.1842,Honduras,4157
Roseville,38.7703,-121.3196,United States,4158
Hoa Thanh,11.2831,106.1297,Vietnam,4159
Alagoinhas,-12.1356,-38.4192,Brazil,4160
Mudon,16.2578,97.7164,Burma,4161
Amatitlan,14.4833,-90.6167,Guatemala,4162
Gulu,2.7817,32.2992,Uganda,4163
Gwangyang,34.9333,127.6833,"Korea, South",4164
Hoi An,15.8833,108.3333,Vietnam,4165
Baubau,-5.4622,122.6058,Indonesia,4166
Imabari,34.0667,133,Japan,4167
New Bedford,41.6697,-70.9428,United States,4168
Kawashiri,34.8333,135.4167,Japan,4169
Bordj el Kiffan,36.7375,3.1931,Algeria,4170
Go Cong,10.3667,106.6667,Vietnam,4171
Erdemli,36.6056,34.3111,Turkey,4172
Gonbad-e Kavus,37.2436,55.1658,Iran,4173
Al Manaqil,14.2504,32.98,Sudan,4174
Shantipur,23.25,88.43,India,4175
Hindupur,13.83,77.49,India,4176
Araucaria,-25.5928,-49.41,Brazil,4177
Matanzas,23.0494,-81.5736,Cuba,4178
Tulancingo,20.0833,-98.3667,Mexico,4179
Ipswich,52.0594,1.1556,United Kingdom,4180
Beawar,26.1,74.32,India,4181
Long Khanh,10.917,107.167,Vietnam,4182
Bhalswa Jahangirpur,28.7354,77.1638,India,4183
Mufulira,-12.5356,28.2419,Zambia,4184
Tauranga,-37.6858,176.1667,New Zealand,4185
South Lyon,42.4614,-83.6526,United States,4186
Bellevue,47.5951,-122.1535,United States,4187
Erode,11.3409,77.7171,India,4188
Logrono,42.465,-2.4456,Spain,4189
Dahuaishu,36.2601,111.6743,China,4190
Minglanilla,10.245,123.7964,Philippines,4191
Manzanillo,20.3397,-77.1086,Cuba,4192
Eregli,37.5128,34.0483,Turkey,4193
Chichicastenango,14.9333,-91.1167,Guatemala,4194
Duc Pho,14.81,108.96,Vietnam,4195
San Jose,15.8037,120.9991,Philippines,4196
Tafeng,25.3775,112.2034,China,4197
Fairfield,38.2583,-122.0335,United States,4198
Cayirova,40.8,29.4167,Turkey,4199
Sibsagar,26.9844,94.6375,India,4200
Mahmutlu,39.7464,39.4914,Turkey,4201
Buyuk Cakirman,39.7464,39.4914,Turkey,4202
Bugdayli,39.7464,39.4914,Turkey,4203
Erzincan,39.7464,39.4914,Turkey,4204
Kirsehir,39.1456,34.1608,Turkey,4205
Eminabad,32.0422,74.26,Pakistan,4206
Kragujevac,44.0142,20.9394,Serbia,4207
Badajoz,38.8803,-6.9753,Spain,4208
Binghamton,42.1014,-75.9093,United States,4209
Manzhouli,49.598,117.379,China,4210
Delicias,28.1931,-105.4717,Mexico,4211
Piedecuesta,7.0833,-73,Colombia,4212
Toledo,-24.7139,-53.7428,Brazil,4213
Higashimurayama,35.7546,139.4685,Japan,4214
Nimes,43.8383,4.3597,France,4215
Ipokia,6.5333,2.85,Nigeria,4216
Jaranwala,31.3333,73.4167,Pakistan,4217
Nangloi Jat,28.6833,77.0667,India,4218
Topeka,39.0346,-95.6955,United States,4219
Rondonopolis,-16.4708,-54.6358,Brazil,4220
Ramapo,41.1404,-74.1072,United States,4221
Kukichuo,36.0621,139.6668,Japan,4222
Fengyicun,23.6636,116.6028,China,4223
Mzuzu,-11.45,34.0333,Malawi,4224
Valle de Santiago,20.39,-101.26,Mexico,4225
Dong Xoai,11.5169,106.8392,Vietnam,4226
Valdivia,-39.8139,-73.2458,Chile,4227
Golbasi,39.7953,32.8028,Turkey,4228
Naogaon,24.8118,88.947,Bangladesh,4229
Willemstad,12.108,-68.935,Curaçao,4230
Bavaro,18.717,-68.45,Dominican Republic,4231
Soro,21.29,86.69,India,4232
El Minie,34.447,35.8178,Lebanon,4233
Borj Hammoud,33.8936,35.5403,Lebanon,4234
Auchi,7.0667,6.2667,Nigeria,4235
Kashikishi,-9.3,28.7167,Zambia,4236
Villanueva,15.3157,-87.9932,Honduras,4237
Penjamo,20.4311,-101.7222,Mexico,4238
Escondido,33.1348,-117.0723,United States,4239
Santa Rita,-7.1139,-34.9778,Brazil,4240
Mariveles,14.43,120.48,Philippines,4241
Saumlaki,-7.975,131.3075,Indonesia,4242
Joliet,41.5188,-88.1499,United States,4243
Villa de Alvarez,19.25,-103.7333,Mexico,4244
Levis,46.8,-71.1833,Canada,4245
Zacatecas,22.7736,-102.5736,Mexico,4246
Kerch,45.3619,36.4711,Ukraine,4247
Surprise,33.6815,-112.4515,United States,4248
Naperville,41.748,-88.1659,United States,4249
Lashio,22.9333,97.75,Burma,4250
Pasadena,29.6575,-95.1498,United States,4251
Bohicon,7.2,2.0667,Benin,4252
Harrow,51.5836,-0.3464,United Kingdom,4253
Rimini,44.0594,12.5683,Italy,4254
Port Louis,-20.1644,57.5042,Mauritius,4255
Maimanah,35.9333,64.75,Afghanistan,4256
Cotia,-23.6039,-46.9189,Brazil,4257
Musashino,35.7177,139.5661,Japan,4258
Melipilla,-33.6253,-71.2711,Chile,4259
Sagay,10.9,123.42,Philippines,4260
`Ajlun,32.3325,35.7517,Jordan,4261
Marvdasht,29.8786,52.8067,Iran,4262
Melitopol,46.8489,35.3675,Ukraine,4263
Mesquite,32.7602,-96.5865,United States,4264
Agri,39.7186,43.0508,Turkey,4265
Coquitlam,49.2839,-122.7919,Canada,4266
Xianshuigu,38.9786,117.3886,China,4267
Nuzvid,16.7881,80.8465,India,4268
Abbottabad,34.1558,73.2194,Pakistan,4269
Santiago,16.68,121.55,Philippines,4270
Champaign,40.1142,-88.2737,United States,4271
Sayama,35.853,139.4122,Japan,4272
Jean-Rabel,19.85,-73.2,Haiti,4273
Taza,34.2167,-4.0167,Morocco,4274
Pomona,34.0585,-117.7626,United States,4275
Nizip,37.01,37.7972,Turkey,4276
Dundee,56.4606,-2.97,United Kingdom,4277
Sitarganj,28.93,79.7,India,4278
Moc Chau,20.9221,104.7521,Vietnam,4279
Dongguazhen,25.0911,101.5075,China,4280
Al Hawiyah,21.4411,40.4975,Saudi Arabia,4281
Cagliari,39.2167,9.1167,Italy,4282
Odivelas,38.8,-9.1833,Portugal,4283
Consolacion,10.4,123.95,Philippines,4284
Maridi,4.9151,29.4769,South Sudan,4285
Quilpue,-33.05,-71.45,Chile,4286
Rafael Castillo,-34.7167,-58.6167,Argentina,4287
Zhangaozen,43.3378,52.8553,Kazakhstan,4288
Aix-en-Provence,43.5263,5.4454,France,4289
Nchelenge,-9.3533,28.7403,Zambia,4290
Szombathely,47.2351,16.6219,Hungary,4291
Kutaisi,42.2717,42.7056,Georgia,4292
Komaki,35.291,136.9121,Japan,4293
Kiambu,-1.1714,36.8356,Kenya,4294
Siem Reap,13.3622,103.8597,Cambodia,4295
Jyvaskyla,62.2417,25.7417,Finland,4296
Houma,29.58,-90.7059,United States,4297
Clermont-Ferrand,45.7831,3.0824,France,4298
Hajipur,25.6925,85.2084,India,4299
Kisaran,2.9833,99.6125,Indonesia,4300
Pesqueria,25.785,-100.0511,Mexico,4301
Mati,6.9483,126.2272,Philippines,4302
Malakal,9.5369,31.656,South Sudan,4303
Milas,37.3167,27.7833,Turkey,4304
La Lisa,23.0247,-82.4631,Cuba,4305
Kafr ash Shaykh,31.1,30.95,Egypt,4306
Tipitapa,12.2,-86.1,Nicaragua,4307
Athens,33.9508,-83.3689,United States,4308
St. George,37.0758,-113.5752,United States,4309
Miass,55,60.1,Russia,4310
Tama,35.6369,139.4463,Japan,4311
Dongsheng,22.8847,113.455,China,4312
Habra,22.83,88.63,India,4313
Yonago,35.4333,133.3333,Japan,4314
Jequie,-13.8578,-40.0839,Brazil,4315
Kramatorsk,48.7392,37.5839,Ukraine,4316
Kalemie,-5.9128,29.1906,Congo (Kinshasa),4317
Colima,19.2433,-103.7247,Mexico,4318
Dawei,14.0833,98.2,Burma,4319
Maquela do Zombo,-6.05,15.1167,Angola,4320
Wamba,2.1442,27.9929,Congo (Kinshasa),4321
Bara Banki,26.92,81.2,India,4322
Cairns,-16.92,145.78,Australia,4323
Xinjing,31.2142,121.3681,China,4324
Cam Ranh,11.902,109.2207,Vietnam,4325
Bir,18.99,75.76,India,4326
Florencio Varela,-34.8167,-58.2833,Argentina,4327
Salavat,53.3667,55.9333,Russia,4328
Beaumont,30.0849,-94.1451,United States,4329
Elkhart,41.6916,-85.9627,United States,4330
Keren,15.7778,38.4581,Eritrea,4331
West Bromwich,52.519,-1.995,United Kingdom,4332
Derince,40.7539,29.8231,Turkey,4333
Dhamar,14.55,44.4017,Yemen,4334
Gandajika,-6.75,23.9667,Congo (Kinshasa),4335
Colina,-33.2017,-70.6703,Chile,4336
Dadu,26.7325,67.7792,Pakistan,4337
Pleiku,13.9833,108,Vietnam,4338
Stavanger,58.97,5.7314,Norway,4339
Taungdwingyi,20.0017,95.5461,Burma,4340
Narnaul,28.0444,76.1056,India,4341
Chitaldrug,14.23,76.4,India,4342
Calapan,13.414,121.18,Philippines,4343
Calapan,13.414,121.18,Philippines,4344
Franco da Rocha,-23.3286,-46.7244,Brazil,4345
Mostaganem,35.9333,0.0833,Algeria,4346
Paco do Lumiar,-2.5319,-44.1078,Brazil,4347
Etah,27.63,78.67,India,4348
Bani,18.29,-70.33,Dominican Republic,4349
Gloucester,51.8653,-2.2458,United Kingdom,4350
Quchan,37.106,58.5095,Iran,4351
Vila Junqueiro,-15.4669,36.9778,Mozambique,4352
Foggia,41.4584,15.5519,Italy,4353
Iruma,35.8358,139.3911,Japan,4354
Abohar,30.1334,74.2001,India,4355
Thanatpin,17.2942,96.58,Burma,4356
Bhandaria,22.489,90.0627,Bangladesh,4357
Le Mans,48.0077,0.1984,France,4358
Lake Charles,30.201,-93.2111,United States,4359
Facatativa,4.8167,-74.3667,Colombia,4360
Arad,46.175,21.3125,Romania,4361
Fujita,34.8674,138.2577,Japan,4362
Urganch,41.55,60.6333,Uzbekistan,4363
Kopeysk,55.1,61.6167,Russia,4364
Khairpur Mir's,27.5333,68.7667,Pakistan,4365
Bukoba,-1.3333,31.8167,Tanzania,4366
Kaithal,29.8015,76.3998,India,4367
Arayat,15.1493,120.7692,Philippines,4368
Salamanca,40.965,-5.6642,Spain,4369
Santa Maria,34.9333,-120.4431,United States,4370
Porlamar,10.95,-63.85,Venezuela,4371
Poole,50.7167,-1.9833,United Kingdom,4372
Comayagua,14.4528,-87.6379,Honduras,4373
Lleida,41.6167,0.6333,Spain,4374
Rangkasbitung,-6.3667,106.25,Indonesia,4375
Saguenay,48.4167,-71.0667,Canada,4376
Urdaneta,15.9761,120.5711,Philippines,4377
Xintang,22.7833,113.15,China,4378
Lodhran,29.5333,71.6333,Pakistan,4379
Yuma,32.5995,-114.5491,United States,4380
Balasore,21.5033,86.925,India,4381
Guelph,43.55,-80.25,Canada,4382
Zhaxi,27.8508,104.9687,China,4383
Mehtar Lam,34.6683,70.2089,Afghanistan,4384
Navoiy,40.0844,65.3792,Uzbekistan,4385
Dar Naim,18.0973,-15.9327,Mauritania,4386
Pinetown,-29.8167,30.85,South Africa,4387
Asaka,35.7972,139.5939,Japan,4388
Ramu,3.9375,41.2203,Kenya,4389
Olathe,38.8833,-94.82,United States,4390
Midland,32.0243,-102.1147,United States,4391
Kakamigahara,35.3988,136.8484,Japan,4392
Canakkale,40.1519,26.4056,Turkey,4393
Aalborg,57.0337,9.9166,Denmark,4394
Greeley,40.4152,-104.7706,United States,4395
Koiridih,24.18,86.3,India,4396
Miskolc,48.1,20.7833,Hungary,4397
Torrance,33.8346,-118.3416,United States,4398
La Victoria,10.2278,-67.3336,Venezuela,4399
Ciego de Avila,21.8481,-78.7631,Cuba,4400
Bandundu,-3.3167,17.3667,Congo (Kinshasa),4401
Pyatigorsk,44.05,43.0667,Russia,4402
Disuq,31.1325,30.6478,Egypt,4403
Calabayan,16.77,121.78,Philippines,4404
Ghazni,33.5492,68.4233,Afghanistan,4405
Zhaoxiang,31.149,121.1962,China,4406
Huelva,37.25,-6.95,Spain,4407
Touggourt,33.1,6.0667,Algeria,4408
Shillong,25.5822,91.8944,India,4409
Bafra,41.5722,35.9147,Turkey,4410
Malasiqui,15.92,120.42,Philippines,4411
Ikot Ekpene,5.1833,7.7167,Nigeria,4412
Sannar,13.55,33.6,Sudan,4413
Los Angeles,-37.4667,-72.35,Chile,4414
Rewari,28.18,76.62,India,4415
Paghman,34.5833,68.95,Afghanistan,4416
Ilopango,13.7,-89.1167,El Salvador,4417
Jinjiang,19.7288,110.0085,China,4418
Tinipuka,-4.55,136.89,Indonesia,4419
Cartago,4.7,-75.9167,Colombia,4420
Ashikaga,36.3402,139.4497,Japan,4421
Thornton,39.9197,-104.9438,United States,4422
Stara Zagora,42.4333,25.65,Bulgaria,4423
Telford,52.6766,-2.4469,United Kingdom,4424
Shahrisabz,39.05,66.8333,Uzbekistan,4425
Garanhuns,-8.8903,-36.4928,Brazil,4426
Hazaribagh,23.98,85.35,India,4427
Las Cruces,32.3265,-106.7893,United States,4428
Trindade,-16.6489,-49.4889,Brazil,4429
Nawabganj,24.6,88.2667,Bangladesh,4430
Toda,35.8176,139.6779,Japan,4431
Ingolstadt,48.7631,11.425,Germany,4432
Lichinga,-13.3,35.2456,Mozambique,4433
Bhimavaram,16.543,81.523,India,4434
Tsuchiura,36.0667,140.2,Japan,4435
Negombo,7.2111,79.8386,Sri Lanka,4436
Okinawa,26.3342,127.8056,Japan,4437
Namacunde,-17.3,15.85,Angola,4438
Boca Chica,18.4539,-69.6064,Dominican Republic,4439
Altay,47.8666,88.1166,China,4440
Bahawalnagar,29.9928,73.2536,Pakistan,4441
Misato,35.8301,139.8723,Japan,4442
Moriguchi,34.7375,135.5642,Japan,4443
Columbia,38.9472,-92.3268,United States,4444
Preston,53.83,-2.735,United Kingdom,4445
Elektrostal,55.7833,38.4667,Russia,4446
Brasilia,-15.7939,-47.8828,Brazil,4447
Jun'an,22.7057,113.1526,China,4448
York,53.96,-1.08,United Kingdom,4449
Mandsaur,24.072,75.069,India,4450
Chas,23.63,86.17,India,4451
Jahrom,28.5147,53.5731,Iran,4452
Bondoukou,8.0304,-2.8,Côte d’Ivoire,4453
Lausanne,46.52,6.6333,Switzerland,4454
Bocaue,14.8,120.93,Philippines,4455
Khuzdar,27.8,66.6167,Pakistan,4456
Brusque,-27.0978,-48.9178,Brazil,4457
Mejicanos,13.7333,-89.2167,El Salvador,4458
Tepatitlan de Morelos,20.8139,-102.7639,Mexico,4459
Pemba,-12.9667,40.5167,Mozambique,4460
Elbistan,38.2014,37.1883,Turkey,4461
Bilbays,30.4167,31.5667,Egypt,4462
Fullerton,33.8841,-117.9279,United States,4463
Pitesti,44.8606,24.8678,Romania,4464
Tan Chau,10.7739,105.2369,Vietnam,4465
Numan,9.4669,12.0328,Nigeria,4466
Kamalshahr,35.8658,50.8717,Iran,4467
Tarragona,41.1175,1.2528,Spain,4468
Subang,-6.5714,107.7614,Indonesia,4469
Las Maravillas,16.3667,-91.7333,Mexico,4470
Grand Junction,39.0877,-108.5673,United States,4471
Brest,48.39,-4.49,France,4472
Tabaco,13.35,123.73,Philippines,4473
Fukayacho,36.1975,139.2815,Japan,4474
Nsele,-4.3744,15.4947,Congo (Kinshasa),4475
Coimbra,40.2111,-8.4289,Portugal,4476
Mtwara,-10.2736,40.1828,Tanzania,4477
Porac,15.0719,120.5419,Philippines,4478
Carsamba,41.1992,36.7275,Turkey,4479
Krugersdorp,-26.1,27.7667,South Africa,4480
Port Blair,11.6683,92.7378,India,4481
Middlesbrough,54.5767,-1.2355,United Kingdom,4482
Ruse,43.8445,25.9539,Bulgaria,4483
Shizhaobi,23.921,115.7774,China,4484
Dos Hermanas,37.2836,-5.9222,Spain,4485
Samarra',34.1959,43.8857,Iraq,4486
Ozamiz City,8.15,123.85,Philippines,4487
Pecs,46.0708,18.2331,Hungary,4488
Harchandpur,26.36,81.17,India,4489
Yaritagua,10.0753,-69.1283,Venezuela,4490
Kumbakonam,10.9602,79.3845,India,4491
Cuautitlan Izcalli,19.65,-99.25,Mexico,4492
Torbat-e Heydariyeh,35.2872,59.2219,Iran,4493
Xiangcheng,25.4783,100.5551,China,4494
Nahiyat Ghammas,31.7422,44.6102,Iraq,4495
Al `Aqabah,29.5322,35.0061,Jordan,4496
Batu Pahat,1.8504,102.9333,Malaysia,4497
Kusatsu,35.0167,135.9667,Japan,4498
Santa Tecla,13.6731,-89.2406,El Salvador,4499
Darwin,-12.4381,130.8411,Australia,4500
Reykjavik,64.1458,-21.9425,Iceland,4501
Atbara,17.7167,33.9833,Sudan,4502
Caxias,-4.8589,-43.3558,Brazil,4503
Kanasin,20.9344,-89.5578,Mexico,4504
Payatas,14.7099,121.0997,Philippines,4505
Shinyanga,-3.6619,33.4231,Tanzania,4506
Aul,20.67,86.64,India,4507
Masaya,11.9667,-86.1,Nicaragua,4508
Malambo,10.85,-74.75,Colombia,4509
Momostenango,15,2,Guatemala,4510
Serik,36.9167,31.1,Turkey,4511
Pakpattan,30.3442,73.3839,Pakistan,4512
Botucatu,-22.8858,-48.445,Brazil,4513
Tanay,14.4972,121.2864,Philippines,4514
Blackpool,53.8142,-3.0503,United Kingdom,4515
La Romana,18.43,-68.97,Dominican Republic,4516
Trois-Rivieres,46.35,-72.55,Canada,4517
Balneario de Camboriu,-26.9908,-48.635,Brazil,4518
Mino,34.8269,135.4706,Japan,4519
Maykop,44.6,40.0833,Russia,4520
Carolina,18.4054,-65.9792,Puerto Rico,4521
Metairie,29.9977,-90.178,United States,4522
Apeldoorn,52.21,5.97,Netherlands,4523
Pantanal,18.5586,-68.3694,Dominican Republic,4524
Ishizaki,38.4176,141.3027,Japan,4525
Kuwana,35.0667,136.6833,Japan,4526
Orange,33.8038,-117.8218,United States,4527
Tours,47.3936,0.6892,France,4528
Gemena,3.25,19.7667,Congo (Kinshasa),4529
Cam Ranh,11.9136,109.1369,Vietnam,4530
Sancti Spiritus,21.9339,-79.4439,Cuba,4531
Whitby,43.8833,-78.9417,Canada,4532
Cambridge,43.3972,-80.3114,Canada,4533
Kolar,13.1333,78.1333,India,4534
Medea,36.2675,2.75,Algeria,4535
Koga,36.1782,139.7554,Japan,4536
Dipolog,8.5872,123.3408,Philippines,4537
Warren,42.4934,-83.027,United States,4538
Dabou,5.3256,-4.3767,Côte d’Ivoire,4539
Teresopolis,-22.4119,-42.9658,Brazil,4540
Jacmel,18.235,-72.537,Haiti,4541
Orekhovo-Borisovo Yuzhnoye,55.6,37.7333,Russia,4542
West Valley City,40.6886,-112.0123,United States,4543
Chicacole,18.3,83.9,India,4544
Montero,-17.3422,-63.2558,Bolivia,4545
Moundou,8.5667,16.0833,Chad,4546
Koutiala,12.3833,-5.4667,Mali,4547
Shunan,34.055,131.8061,Japan,4548
Candelaria,13.9311,121.4233,Philippines,4549
Gaziemir,38.3214,27.1275,Turkey,4550
Negage,-7.7667,15.2667,Angola,4551
Vila Franca de Xira,38.95,-8.9833,Portugal,4552
Kapakli,41.3333,27.9667,Turkey,4553
Inezgane,30.3658,-9.5381,Morocco,4554
Northampton,52.2304,-0.8938,United Kingdom,4555
Teofilo Otoni,-17.8578,-41.505,Brazil,4556
La Trinidad,16.46,120.59,Philippines,4557
Bankura,23.25,87.07,India,4558
Mandya,12.52,76.9,India,4559
Hampton,37.0551,-76.363,United States,4560
Norrkoping,58.5919,16.1856,Sweden,4561
Jolo,6,121,Philippines,4562
Cunduacan,18.0667,-93.1667,Mexico,4563
Dehri,24.91,84.18,India,4564
Sinfra,6.621,-5.9114,Côte d’Ivoire,4565
Myebon,20.05,93.3667,Burma,4566
Atibaia,-23.1172,-46.5506,Brazil,4567
Quillacollo,-17.4,-66.2833,Bolivia,4568
Medina Estates,5.6658,-0.1631,Ghana,4569
Kanata,45.3333,-75.9,Canada,4570
Gunungsitoli,1.2833,97.6167,Indonesia,4571
Porto Amboim,-10.7183,13.75,Angola,4572
Cacula,14,29,Angola,4573
Minoo,34.8269,135.4704,Japan,4574
Durgauti,25.2114,83.5308,India,4575
Curico,-34.9833,-71.2333,Chile,4576
Taxila,33.7458,72.7875,Pakistan,4577
Gingoog,8.82,125.1,Philippines,4578
Lakewood,40.0763,-74.2031,United States,4579
Marivan,35.5217,46.1806,Iran,4580
Phu Ly,20.5411,105.9139,Vietnam,4581
Huehuetenango,15.3147,-91.4761,Guatemala,4582
Karatepe,40.7333,29.9667,Turkey,4583
San Justo,-34.6833,-58.55,Argentina,4584
Mainpuri,27.23,79.02,India,4585
Nasugbu,14.07,120.63,Philippines,4586
Quimbele,-6.5167,16.2167,Angola,4587
Bima,-8.46,118.7267,Indonesia,4588
Varginha,-21.5508,-45.43,Brazil,4589
Port-Gentil,-0.7167,8.7833,Gabon,4590
Pasadena,34.1597,-118.139,United States,4591
Carcar,10.12,123.63,Philippines,4592
Qabr as Sitt,33.4466,36.3364,Syria,4593
Campo Largo,-25.4589,-49.5278,Brazil,4594
San Jose del Cabo,23.0614,-109.7081,Mexico,4595
Cachoeirinha,-29.9508,-51.0939,Brazil,4596
Pageralam,-4.0167,103.25,Indonesia,4597
Zinacantepec,19.2833,-99.7333,Mexico,4598
Batang,-6.9081,109.7304,Indonesia,4599
Ergani,38.2692,39.7617,Turkey,4600
Nakhodka,42.8167,132.8667,Russia,4601
Bacau,46.5833,26.9167,Romania,4602
Norzagaray,14.92,121.05,Philippines,4603
Yaizu,34.8669,138.3247,Japan,4604
Talaivasal,11.5867,78.7583,India,4605
Kisarazu,35.376,139.9168,Japan,4606
Miramar,25.9773,-80.3351,United States,4607
Shchelkovo,55.9167,38,Russia,4608
Birganj,27,84.8667,Nepal,4609
Elizabeth,40.6658,-74.1913,United States,4610
Tobruk,32.0833,23.95,Libya,4611
Yima,34.7469,111.875,China,4612
Stamford,41.1039,-73.5585,United States,4613
Jicheon,36.1333,128.1,"Korea, South",4614
Ebina,35.4464,139.3908,Japan,4615
Floridablanca,14.974,120.528,Philippines,4616
Racine,42.7274,-87.8135,United States,4617
Gitega,-3.4283,29.925,Burundi,4618
Rionegro,6.1535,-75.3743,Colombia,4619
Nkongsamba,4.95,9.9333,Cameroon,4620
Raigarh,21.8974,83.395,India,4621
Ahuachapan,13.9167,-89.85,El Salvador,4622
Tay Ninh,11.3678,106.1189,Vietnam,4623
Tizi Ouzou,36.7167,4.05,Algeria,4624
Agboville,5.9333,-4.2167,Côte d’Ivoire,4625
Haraipur,26.22,84.36,India,4626
Siwan,26.22,84.36,India,4627
Kent,47.3887,-122.2128,United States,4628
Maldonado,-34.9,-54.95,Uruguay,4629
Ipetumodu,7.4999,4.4472,Nigeria,4630
Ruhengeri,-1.5,29.6333,Rwanda,4631
Maia,41.2333,-8.6167,Portugal,4632
Shahreza,32.0122,51.8594,Iran,4633
Zabol,31.0339,61.4878,Iran,4634
Inazawa,35.2647,136.7969,Japan,4635
Pyay,18.8165,95.2114,Burma,4636
Parla,40.2372,-3.7742,Spain,4637
Amiens,49.892,2.299,France,4638
Djakotome,6.9,1.7167,Benin,4639
El Oued,33.3611,6.8606,Algeria,4640
Moron,49.6375,100.1614,Mongolia,4641
Bern,46.948,7.4474,Switzerland,4642
Castanhal,-1.2969,-47.9219,Brazil,4643
Ashqelon,31.6658,34.5664,Israel,4644
Mabacun,24.6771,113.5858,China,4645
Laghouat,33.8028,2.875,Algeria,4646
Livingstone,-17.85,25.8667,Zambia,4647
Salto,-23.2008,-47.2869,Brazil,4648
Sibiu,45.7928,24.1519,Romania,4649
Brighton,50.8208,-0.1375,United Kingdom,4650
Zafarwal,32.35,74.9,Pakistan,4651
Londuimbali,-12.2419,15.3133,Angola,4652
Santa Rita,10.2003,-67.5514,Venezuela,4653
Cameta,-2.2439,-49.4958,Brazil,4654
Dumaguete City,9.3103,123.3081,Philippines,4655
Berezniki,59.4167,56.7833,Russia,4656
Marianao,23.0833,-82.4333,Cuba,4657
Sale,53.424,-2.322,United Kingdom,4658
Yakima,46.5923,-120.5496,United States,4659
Luuq,3.8005,42.55,Somalia,4660
Ba Don,17.7547,106.4231,Vietnam,4661
Coral Springs,26.2702,-80.2591,United States,4662
Gubeng,-7.2729,112.7493,Indonesia,4663
Daraga,13.1619,123.6939,Philippines,4664
Famalicao,41.4144,-8.5222,Portugal,4665
Tiraspol,46.85,29.6333,Moldova,4666
Ruda Slaska,50.2628,18.8536,Poland,4667
Idfu,24.9781,32.8789,Egypt,4668
Rybnik,50.0833,18.55,Poland,4669
Serpukhov,54.9167,37.4,Russia,4670
Tokha,27.75,85.3333,Nepal,4671
Kalol,23.246,72.496,India,4672
Larache,35.1833,-6.15,Morocco,4673
San Andres,14.5739,121.0039,Philippines,4674
Marituba,-10.2833,-36.4,Brazil,4675
Dong Hoi,17.4831,106.5997,Vietnam,4676
Peristeri,38.0167,23.6833,Greece,4677
Yunxian Chengguanzhen,32.8082,110.8136,China,4678
Madinat Hamad,26.1128,50.5139,Bahrain,4679
Renca,-33.4,-70.7167,Chile,4680
Segou,13.45,-6.2667,Mali,4681
Jau,-22.2958,-48.5578,Brazil,4682
Tando Allahyar,25.4617,68.7167,Pakistan,4683
Thandwe,18.4667,94.3667,Burma,4684
Sterling Heights,42.5809,-83.0305,United States,4685
Hagonoy,14.83,120.73,Philippines,4686
Hassan,13.012,76.068,India,4687
Bingol,38.8861,40.5017,Turkey,4688
Batu Gajah,4.4692,101.0411,Malaysia,4689
Matagalpa,12.9167,-85.9167,Nicaragua,4690
Olmaliq,40.85,69.6,Uzbekistan,4691
Lalitpur,24.69,78.41,India,4692
Conchali,-33.3833,-70.675,Chile,4693
Santa Cruz do Sul,-29.7178,-52.4258,Brazil,4694
Long Binh,10.9458,106.8775,Vietnam,4695
Pitalito,1.8989,-76.0419,Colombia,4696
Bibemi,9.3167,13.8833,Cameroon,4697
Naga,10.22,123.75,Philippines,4698
Billings,45.7891,-108.5526,United States,4699
Porto-Novo,6.4972,2.605,Benin,4700
Uppsala,59.8601,17.64,Sweden,4701
Yalova,40.6556,29.275,Turkey,4702
Bloomington,40.4757,-88.9703,United States,4703
Khorramshahr,30.4394,48.1817,Iran,4704
Charleston,38.3484,-81.6322,United States,4705
Ibirite,-20.0219,-44.0589,Brazil,4706
Tarime,-1.35,34.3833,Tanzania,4707
Crato,-7.2342,-39.4094,Brazil,4708
Male,4.1753,73.5089,Maldives,4709
Paramagudi,9.5494,78.5891,India,4710
Milton,43.5083,-79.8833,Canada,4711
M'Sila,35.7019,4.5472,Algeria,4712
Sripur,24.2,90.4731,Bangladesh,4713
Duitama,5.8333,-73.0167,Colombia,4714
Kipushi,-11.7625,27.25,Congo (Kinshasa),4715
Gondia,21.4598,80.195,India,4716
Zhangmu Touwei,22.9149,114.0833,China,4717
Schaarbeek,50.8675,4.3736,Belgium,4718
Luxembourg,49.6117,6.1319,Luxembourg,4719
Carrollton,32.989,-96.8999,United States,4720
Odemis,38.2311,27.9719,Turkey,4721
Kozan,37.45,35.8,Turkey,4722
Rehovot,31.8914,34.8078,Israel,4723
Silifke,36.3761,33.9322,Turkey,4724
San Carlos,10.4929,123.4095,Philippines,4725
Sao Mateus,-18.7201,-39.8589,Brazil,4726
Dalupura,28.6004,77.3194,India,4727
Mogaung,25.3014,96.9417,Burma,4728
Kingston,44.3128,-76.4553,Canada,4729
Obninsk,55.0931,36.6106,Russia,4730
Centro Habana,23.1348,-82.3701,Cuba,4731
Unye,41.1272,37.2881,Turkey,4732
Zagnanado,7.2667,2.35,Benin,4733
Adonara,-8.25,123.15,Indonesia,4734
Talavera,15.5839,120.9189,Philippines,4735
Rustavi,41.5436,45.0117,Georgia,4736
Kolomna,55.0833,38.7833,Russia,4737
